,0,1,2,3,4,5,6,7,8,9,10,11,12,13
251,5,0.0,3.0,8.0,1.0,2.0,5.0,0,1,0.0,0.0,50.0,0.0,0
252,5,0.0,4.0,3.0,0.0,1.0,2.0,1,1,0.0,0.0,40.0,0.0,0
253,5,5.0,5.0,1.0,0.0,9.0,2.0,0,1,0.0,0.0,40.0,0.0,0
254,4,0.0,9.0,3.0,1.0,8.0,5.0,0,1,0.0,0.0,35.0,0.0,0
255,4,1.0,9.0,12.0,0.0,2.0,0.0,1,1,2.0,0.0,40.0,0.0,0
256,4,0.0,6.0,0.0,0.0,4.0,2.0,1,1,0.0,0.0,40.0,0.0,0
257,4,0.0,5.0,1.0,2.0,1.0,3.0,0,1,0.0,0.0,38.0,0.0,0
258,4,0.0,4.0,0.0,0.0,1.0,2.0,0,1,0.0,0.0,40.0,0.0,0
259,5,0.0,24.0,3.0,0.0,6.0,2.0,1,1,0.0,0.0,40.0,0.0,0
260,4,0.0,11.0,8.0,0.0,10.0,2.0,1,1,0.0,0.0,40.0,12.0,0
261,4,0.0,15.0,3.0,0.0,10.0,2.0,0,1,0.0,0.0,40.0,12.0,0
262,5,0.0,11.0,3.0,1.0,7.0,1.0,1,1,0.0,0.0,40.0,0.0,0
263,4,0.0,9.0,2.0,0.0,1.0,2.0,0,1,0.0,0.0,40.0,0.0,0
264,5,0.0,10.0,3.0,0.0,7.0,2.0,0,1,0.0,0.0,40.0,0.0,0
265,5,0.0,5.0,1.0,2.0,6.0,1.0,1,1,0.0,0.0,35.0,0.0,0
266,4,0.0,1.0,12.0,2.0,1.0,3.0,0,1,0.0,0.0,50.0,0.0,0
267,5,0.0,11.0,1.0,2.0,7.0,3.0,1,1,0.0,0.0,21.0,0.0,0
268,5,0.0,8.0,7.0,4.0,2.0,3.0,1,1,0.0,0.0,20.0,0.0,0
269,4,0.0,9.0,3.0,2.0,2.0,1.0,1,1,0.0,0.0,30.0,0.0,0
270,4,0.0,9.0,2.0,0.0,7.0,2.0,0,1,0.0,0.0,40.0,0.0,0
271,5,0.0,12.0,2.0,2.0,3.0,1.0,0,1,0.0,0.0,15.0,0.0,0
272,4,3.0,2.0,5.0,0.0,4.0,0.0,1,1,0.0,0.0,40.0,0.0,0
273,4,0.0,13.0,0.0,2.0,8.0,1.0,1,1,0.0,0.0,40.0,0.0,0
274,4,0.0,1.0,0.0,2.0,5.0,3.0,1,1,0.0,0.0,40.0,0.0,0
275,4,0.0,14.0,1.0,0.0,6.0,2.0,0,1,0.0,0.0,40.0,0.0,0
276,5,1.0,6.0,6.0,0.0,1.0,2.0,0,1,0.0,0.0,42.0,0.0,0
277,4,4.0,5.0,6.0,1.0,5.0,5.0,0,1,0.0,0.0,40.0,0.0,0
278,5,0.0,9.0,2.0,2.0,3.0,1.0,1,1,0.0,0.0,20.0,0.0,0
279,4,0.0,1.0,1.0,2.0,0.0,1.0,1,1,0.0,0.0,20.0,0.0,0
280,5,0.0,13.0,1.0,2.0,4.0,3.0,0,1,0.0,0.0,40.0,18.0,0
281,4,0.0,19.0,10.0,2.0,5.0,3.0,0,1,0.0,18.0,40.0,0.0,0
282,5,0.0,11.0,1.0,0.0,5.0,2.0,0,1,0.0,0.0,40.0,0.0,0
283,5,0.0,6.0,7.0,2.0,9.0,3.0,0,1,0.0,0.0,40.0,3.0,0
284,4,0.0,21.0,2.0,0.0,2.0,4.0,0,1,0.0,0.0,25.0,0.0,0
285,4,0.0,10.0,1.0,0.0,6.0,2.0,0,1,0.0,0.0,40.0,0.0,0
286,5,7.0,16.0,3.0,0.0,13.0,0.0,0,1,0.0,0.0,8.0,0.0,0
287,4,4.0,6.0,0.0,2.0,4.0,5.0,1,1,0.0,17.0,40.0,19.0,0
288,5,0.0,11.0,6.0,2.0,5.0,5.0,1,1,0.0,0.0,26.0,0.0,0
289,4,4.0,2.0,3.0,1.0,8.0,5.0,0,1,0.0,0.0,40.0,0.0,0
290,5,4.0,7.0,9.0,4.0,4.0,3.0,0,1,2.0,0.0,44.0,0.0,0
291,5,0.0,23.0,2.0,4.0,2.0,3.0,1,1,0.0,0.0,20.0,0.0,0
292,5,0.0,16.0,2.0,2.0,2.0,1.0,0,1,0.0,0.0,16.0,0.0,0
293,4,0.0,3.0,1.0,0.0,1.0,2.0,0,1,0.0,0.0,40.0,0.0,0
294,4,5.0,7.0,3.0,1.0,4.0,5.0,0,1,0.0,0.0,44.0,0.0,0
295,5,0.0,7.0,1.0,0.0,1.0,2.0,1,1,0.0,0.0,40.0,0.0,0
296,4,0.0,10.0,3.0,0.0,2.0,2.0,1,1,0.0,0.0,65.0,0.0,0
297,4,3.0,1.0,0.0,2.0,4.0,3.0,0,1,0.0,0.0,40.0,0.0,0
298,5,1.0,2.0,1.0,0.0,9.0,2.0,1,1,0.0,15.0,60.0,0.0,0
299,5,1.0,5.0,0.0,0.0,8.0,2.0,1,1,0.0,0.0,5.0,0.0,0
300,5,0.0,7.0,9.0,0.0,7.0,4.0,0,1,0.0,0.0,40.0,26.0,0
301,5,0.0,6.0,3.0,2.0,4.0,3.0,0,1,0.0,0.0,40.0,0.0,0
302,5,0.0,1.0,2.0,1.0,3.0,5.0,1,1,0.0,0.0,40.0,0.0,0
303,5,0.0,14.0,3.0,4.0,2.0,4.0,1,1,0.0,17.0,25.0,0.0,0
304,4,0.0,4.0,0.0,2.0,5.0,3.0,0,1,0.0,0.0,45.0,0.0,0
305,5,7.0,11.0,11.0,0.0,13.0,2.0,0,1,3.0,0.0,20.0,20.0,0
306,5,7.0,10.0,2.0,4.0,13.0,4.0,0,1,0.0,0.0,16.0,0.0,0
307,5,7.0,11.0,1.0,5.0,13.0,5.0,1,1,0.0,0.0,40.0,0.0,0
308,5,2.0,7.0,3.0,0.0,1.0,2.0,1,1,5.0,0.0,45.0,0.0,0
309,4,0.0,15.0,2.0,2.0,3.0,5.0,0,1,0.0,0.0,17.0,0.0,0
310,5,0.0,10.0,3.0,2.0,8.0,1.0,1,1,0.0,0.0,40.0,0.0,0
311,4,0.0,11.0,14.0,5.0,1.0,4.0,1,1,0.0,0.0,40.0,36.0,0
312,5,1.0,10.0,1.0,2.0,5.0,1.0,1,1,0.0,0.0,35.0,0.0,0
313,5,0.0,13.0,1.0,1.0,12.0,3.0,0,1,0.0,0.0,40.0,0.0,0
314,4,0.0,5.0,0.0,2.0,8.0,1.0,1,1,0.0,0.0,25.0,0.0,0
315,5,7.0,15.0,1.0,0.0,13.0,0.0,0,1,0.0,0.0,50.0,0.0,0
316,4,0.0,15.0,3.0,0.0,7.0,2.0,1,1,0.0,0.0,40.0,0.0,0
317,4,0.0,9.0,3.0,0.0,3.0,0.0,0,1,0.0,0.0,50.0,0.0,0
318,4,0.0,4.0,1.0,2.0,1.0,3.0,1,1,0.0,0.0,50.0,0.0,0
319,5,0.0,11.0,3.0,2.0,8.0,3.0,1,1,0.0,0.0,8.0,0.0,0
320,5,1.0,12.0,4.0,0.0,1.0,2.0,1,1,0.0,0.0,60.0,0.0,0
321,4,0.0,16.0,6.0,4.0,5.0,5.0,0,1,0.0,0.0,40.0,0.0,0
322,5,1.0,14.0,5.0,2.0,1.0,3.0,1,1,0.0,0.0,40.0,0.0,0
323,5,0.0,5.0,3.0,2.0,2.0,1.0,0,1,0.0,0.0,40.0,0.0,0
324,4,0.0,5.0,0.0,2.0,5.0,3.0,1,1,0.0,0.0,45.0,0.0,0
325,5,4.0,7.0,3.0,2.0,1.0,3.0,1,1,0.0,0.0,40.0,0.0,0
326,4,0.0,9.0,3.0,1.0,1.0,3.0,1,1,0.0,0.0,60.0,0.0,0
327,4,0.0,8.0,0.0,2.0,5.0,1.0,0,1,0.0,0.0,15.0,0.0,0
328,4,5.0,7.0,3.0,0.0,5.0,2.0,0,1,0.0,0.0,40.0,0.0,0
329,5,2.0,6.0,1.0,0.0,3.0,2.0,0,1,0.0,0.0,38.0,0.0,0
330,4,1.0,16.0,3.0,0.0,2.0,2.0,1,1,0.0,18.0,50.0,4.0,0
331,5,0.0,6.0,7.0,2.0,7.0,5.0,0,1,0.0,6.0,40.0,0.0,0
332,5,5.0,5.0,10.0,2.0,4.0,3.0,1,1,0.0,0.0,40.0,0.0,0
333,5,4.0,12.0,1.0,2.0,12.0,3.0,0,1,0.0,0.0,40.0,0.0,0
334,4,0.0,8.0,1.0,0.0,3.0,2.0,1,1,0.0,0.0,40.0,0.0,0
335,4,0.0,7.0,3.0,0.0,10.0,2.0,0,1,0.0,0.0,60.0,0.0,0
336,4,0.0,5.0,1.0,0.0,1.0,2.0,1,1,0.0,0.0,45.0,0.0,0
337,5,7.0,9.0,11.0,2.0,13.0,3.0,1,1,0.0,0.0,30.0,0.0,0
338,5,0.0,9.0,1.0,2.0,8.0,3.0,1,1,3.0,0.0,40.0,0.0,0
339,5,0.0,14.0,3.0,2.0,1.0,3.0,1,1,0.0,0.0,40.0,0.0,0
340,4,0.0,5.0,3.0,0.0,3.0,0.0,0,1,0.0,0.0,15.0,0.0,0
341,5,4.0,9.0,10.0,2.0,4.0,3.0,0,1,0.0,0.0,45.0,0.0,0
342,5,7.0,4.0,11.0,5.0,13.0,5.0,0,1,0.0,0.0,40.0,0.0,0
343,4,0.0,10.0,0.0,2.0,5.0,1.0,0,1,0.0,0.0,40.0,0.0,0
344,5,7.0,3.0,3.0,2.0,13.0,1.0,0,1,0.0,0.0,60.0,0.0,0
345,5,1.0,6.0,3.0,5.0,9.0,3.0,1,1,0.0,0.0,60.0,0.0,0
346,4,0.0,23.0,1.0,2.0,2.0,1.0,1,1,0.0,0.0,30.0,0.0,0
347,5,0.0,14.0,10.0,0.0,5.0,2.0,1,1,0.0,0.0,40.0,39.0,0
348,5,0.0,9.0,11.0,5.0,1.0,5.0,0,1,0.0,0.0,40.0,0.0,0
349,4,0.0,9.0,3.0,0.0,7.0,2.0,1,1,0.0,0.0,40.0,0.0,0
350,5,0.0,1.0,8.0,0.0,10.0,2.0,1,1,0.0,0.0,40.0,0.0,0
351,5,4.0,7.0,10.0,1.0,5.0,3.0,0,1,0.0,0.0,40.0,0.0,0
352,5,4.0,4.0,10.0,2.0,5.0,3.0,1,1,0.0,0.0,40.0,5.0,0
353,5,7.0,8.0,12.0,2.0,13.0,1.0,0,1,0.0,0.0,40.0,0.0,0
354,4,0.0,3.0,3.0,2.0,1.0,1.0,1,1,0.0,0.0,40.0,0.0,0
355,5,0.0,15.0,0.0,2.0,5.0,3.0,1,1,0.0,0.0,40.0,0.0,0
356,4,0.0,8.0,3.0,1.0,4.0,5.0,0,1,0.0,0.0,50.0,0.0,0
357,5,0.0,7.0,0.0,2.0,4.0,5.0,0,1,0.0,0.0,40.0,0.0,0
358,5,0.0,9.0,8.0,0.0,1.0,2.0,0,1,0.0,0.0,40.0,0.0,0
359,5,0.0,2.0,1.0,2.0,2.0,1.0,0,1,2.0,0.0,25.0,0.0,0
360,5,0.0,3.0,6.0,0.0,1.0,2.0,1,1,0.0,0.0,50.0,0.0,0
361,5,0.0,10.0,0.0,2.0,4.0,3.0,0,1,0.0,0.0,50.0,0.0,0
362,4,5.0,4.0,3.0,4.0,8.0,3.0,1,1,0.0,0.0,40.0,0.0,0
363,5,2.0,9.0,7.0,0.0,10.0,2.0,1,1,0.0,0.0,99.0,0.0,0
364,4,0.0,4.0,1.0,0.0,3.0,2.0,0,1,2.0,0.0,65.0,0.0,0
365,5,0.0,3.0,3.0,1.0,3.0,1.0,0,1,0.0,0.0,40.0,0.0,0
366,5,0.0,8.0,8.0,0.0,1.0,2.0,1,1,0.0,0.0,35.0,0.0,0
367,4,5.0,1.0,3.0,0.0,7.0,2.0,0,1,0.0,0.0,40.0,0.0,0
368,5,0.0,11.0,3.0,2.0,6.0,3.0,0,1,0.0,0.0,40.0,0.0,0
369,5,0.0,8.0,3.0,0.0,7.0,2.0,1,1,0.0,0.0,40.0,0.0,0
370,4,4.0,6.0,1.0,0.0,12.0,2.0,0,1,0.0,0.0,60.0,0.0,0
371,4,4.0,5.0,1.0,2.0,6.0,3.0,0,1,0.0,0.0,50.0,0.0,0
372,5,0.0,1.0,3.0,0.0,8.0,2.0,0,1,0.0,0.0,38.0,0.0,0
373,5,0.0,14.0,1.0,2.0,2.0,3.0,0,1,0.0,0.0,20.0,0.0,0
374,5,0.0,6.0,3.0,2.0,1.0,1.0,0,1,0.0,0.0,40.0,0.0,0
375,5,0.0,10.0,10.0,1.0,3.0,3.0,1,1,0.0,0.0,28.0,0.0,0
376,4,0.0,8.0,3.0,1.0,5.0,3.0,0,1,4.0,0.0,40.0,0.0,0
377,5,0.0,1.0,1.0,3.0,2.0,5.0,0,1,0.0,0.0,40.0,0.0,0
378,4,5.0,8.0,3.0,5.0,2.0,5.0,0,1,0.0,0.0,20.0,0.0,0
379,5,1.0,5.0,3.0,0.0,4.0,2.0,0,1,0.0,0.0,32.0,0.0,0
380,5,0.0,17.0,8.0,1.0,6.0,4.0,0,1,0.0,0.0,40.0,0.0,0
381,4,0.0,9.0,6.0,2.0,3.0,5.0,1,1,0.0,0.0,5.0,0.0,0
382,4,0.0,7.0,12.0,4.0,2.0,5.0,1,1,0.0,0.0,20.0,0.0,0
383,5,0.0,6.0,3.0,0.0,7.0,2.0,0,1,0.0,0.0,40.0,0.0,0
384,4,0.0,6.0,1.0,0.0,1.0,2.0,0,1,0.0,0.0,40.0,0.0,0
385,4,1.0,13.0,3.0,0.0,3.0,2.0,1,1,0.0,0.0,64.0,0.0,0
386,5,0.0,10.0,0.0,2.0,5.0,3.0,1,1,0.0,0.0,8.0,0.0,0
387,5,0.0,9.0,0.0,0.0,1.0,4.0,1,1,0.0,0.0,30.0,7.0,0
388,5,0.0,6.0,3.0,1.0,1.0,3.0,0,1,0.0,0.0,40.0,0.0,0
389,4,0.0,2.0,3.0,2.0,1.0,1.0,0,1,0.0,0.0,40.0,0.0,0
390,5,0.0,8.0,3.0,1.0,8.0,5.0,1,1,0.0,0.0,20.0,0.0,0
391,5,0.0,8.0,0.0,4.0,5.0,5.0,0,1,0.0,0.0,20.0,3.0,0
392,5,0.0,3.0,3.0,2.0,6.0,1.0,0,1,0.0,0.0,15.0,0.0,0
393,4,0.0,14.0,2.0,3.0,7.0,3.0,0,1,0.0,0.0,36.0,0.0,0
394,5,0.0,2.0,0.0,2.0,4.0,3.0,0,1,0.0,0.0,40.0,0.0,0
395,4,0.0,7.0,5.0,2.0,2.0,3.0,1,1,0.0,0.0,40.0,0.0,0
396,5,0.0,11.0,10.0,0.0,5.0,2.0,0,1,0.0,0.0,40.0,0.0,0
397,4,0.0,6.0,0.0,0.0,4.0,0.0,0,1,0.0,0.0,40.0,0.0,0
398,4,0.0,2.0,3.0,0.0,7.0,2.0,0,1,0.0,18.0,40.0,0.0,0
399,5,0.0,8.0,0.0,0.0,8.0,2.0,0,1,0.0,0.0,40.0,0.0,0
400,4,0.0,9.0,0.0,2.0,2.0,3.0,0,1,0.0,0.0,35.0,0.0,0
401,4,7.0,9.0,10.0,0.0,13.0,2.0,0,1,0.0,0.0,35.0,0.0,0
402,5,0.0,9.0,3.0,0.0,4.0,2.0,0,1,0.0,0.0,70.0,0.0,0
403,5,0.0,19.0,0.0,1.0,4.0,3.0,0,1,0.0,0.0,40.0,0.0,0
404,5,0.0,5.0,3.0,2.0,3.0,3.0,0,1,0.0,0.0,40.0,0.0,0
405,4,7.0,9.0,1.0,2.0,13.0,1.0,0,1,0.0,0.0,40.0,0.0,0
406,5,0.0,1.0,0.0,2.0,3.0,1.0,1,1,0.0,0.0,45.0,0.0,0
407,5,1.0,12.0,8.0,2.0,9.0,1.0,1,1,0.0,0.0,75.0,0.0,0
408,4,1.0,5.0,12.0,3.0,7.0,3.0,0,1,0.0,0.0,40.0,0.0,0
409,5,5.0,8.0,3.0,0.0,12.0,2.0,1,1,0.0,0.0,40.0,0.0,0
410,5,0.0,20.0,9.0,1.0,7.0,3.0,0,1,0.0,0.0,40.0,0.0,0
411,5,0.0,9.0,3.0,0.0,1.0,2.0,1,1,0.0,0.0,44.0,0.0,0
412,4,0.0,2.0,3.0,1.0,8.0,5.0,0,1,0.0,0.0,43.0,0.0,0
413,5,0.0,4.0,5.0,2.0,0.0,3.0,0,1,0.0,0.0,45.0,0.0,0
414,4,0.0,5.0,3.0,0.0,7.0,2.0,1,1,0.0,0.0,40.0,0.0,0
415,5,0.0,8.0,3.0,0.0,1.0,2.0,0,1,0.0,0.0,40.0,0.0,0
416,4,0.0,12.0,12.0,3.0,10.0,1.0,0,1,0.0,0.0,35.0,0.0,0
417,5,0.0,18.0,3.0,3.0,8.0,4.0,1,1,0.0,0.0,40.0,0.0,0
418,4,0.0,12.0,3.0,2.0,3.0,1.0,1,1,0.0,0.0,40.0,29.0,0
419,5,0.0,3.0,3.0,2.0,6.0,1.0,1,1,0.0,0.0,8.0,0.0,0
420,4,0.0,9.0,9.0,2.0,6.0,1.0,0,1,0.0,0.0,20.0,0.0,0
421,4,0.0,10.0,3.0,0.0,1.0,2.0,1,1,0.0,0.0,40.0,0.0,0
422,5,0.0,16.0,1.0,1.0,4.0,3.0,1,1,0.0,0.0,40.0,20.0,0
423,4,0.0,12.0,3.0,2.0,7.0,3.0,1,1,2.0,0.0,40.0,0.0,0
424,4,0.0,8.0,3.0,3.0,2.0,3.0,0,1,0.0,0.0,30.0,0.0,0
425,5,0.0,11.0,1.0,0.0,5.0,2.0,0,1,0.0,0.0,40.0,0.0,0
426,5,0.0,15.0,0.0,2.0,8.0,3.0,1,1,0.0,0.0,10.0,19.0,0
427,4,0.0,7.0,3.0,2.0,3.0,5.0,0,1,0.0,0.0,24.0,0.0,0
428,5,0.0,15.0,3.0,0.0,1.0,2.0,1,1,0.0,0.0,40.0,0.0,0
429,4,0.0,23.0,2.0,2.0,3.0,1.0,1,1,0.0,0.0,25.0,0.0,0
430,4,1.0,10.0,5.0,2.0,1.0,3.0,1,1,0.0,0.0,30.0,0.0,0
431,5,0.0,11.0,1.0,1.0,8.0,3.0,1,1,0.0,0.0,60.0,0.0,0
432,5,0.0,6.0,2.0,2.0,2.0,3.0,1,1,0.0,0.0,40.0,0.0,0
433,4,0.0,18.0,3.0,0.0,8.0,0.0,1,1,0.0,0.0,38.0,0.0,0
434,5,0.0,12.0,8.0,0.0,6.0,2.0,1,1,0.0,0.0,50.0,0.0,0
435,5,0.0,12.0,2.0,0.0,1.0,2.0,1,1,0.0,0.0,40.0,12.0,0
436,5,0.0,9.0,14.0,0.0,3.0,2.0,0,1,0.0,0.0,40.0,39.0,0
437,4,0.0,17.0,7.0,1.0,2.0,5.0,0,1,0.0,0.0,40.0,0.0,0
438,4,0.0,10.0,3.0,2.0,8.0,3.0,0,1,0.0,0.0,37.0,0.0,0
439,5,0.0,11.0,3.0,2.0,3.0,3.0,1,1,0.0,0.0,30.0,0.0,0
440,5,0.0,7.0,3.0,2.0,8.0,1.0,1,1,0.0,0.0,30.0,0.0,0
441,4,7.0,1.0,3.0,0.0,13.0,2.0,1,1,2.0,0.0,32.0,0.0,0
442,5,5.0,1.0,1.0,2.0,8.0,1.0,1,1,0.0,0.0,12.0,0.0,0
443,4,0.0,19.0,3.0,2.0,2.0,3.0,1,1,0.0,0.0,25.0,0.0,0
444,5,0.0,9.0,3.0,2.0,8.0,3.0,1,1,0.0,0.0,40.0,0.0,0
445,4,1.0,8.0,3.0,1.0,1.0,3.0,1,1,0.0,0.0,40.0,0.0,0
446,5,0.0,8.0,3.0,0.0,2.0,2.0,0,1,0.0,0.0,40.0,0.0,0
447,5,1.0,18.0,3.0,3.0,1.0,5.0,0,1,0.0,0.0,50.0,0.0,0
448,5,7.0,10.0,3.0,0.0,13.0,4.0,0,1,0.0,0.0,35.0,0.0,0
449,5,0.0,8.0,0.0,2.0,4.0,5.0,1,1,0.0,0.0,45.0,39.0,0
450,4,0.0,16.0,0.0,2.0,4.0,3.0,1,1,0.0,0.0,60.0,39.0,0
451,4,0.0,11.0,5.0,2.0,4.0,1.0,0,1,0.0,0.0,40.0,0.0,0
452,5,0.0,12.0,2.0,2.0,3.0,1.0,1,1,0.0,0.0,40.0,0.0,0
453,4,0.0,12.0,4.0,1.0,9.0,5.0,1,1,0.0,0.0,48.0,0.0,0
454,5,0.0,24.0,1.0,0.0,1.0,2.0,0,1,4.0,0.0,38.0,0.0,0
455,5,0.0,5.0,0.0,2.0,4.0,3.0,0,1,0.0,0.0,40.0,0.0,0
456,4,0.0,12.0,3.0,0.0,10.0,2.0,1,1,0.0,0.0,99.0,0.0,0
457,5,0.0,17.0,3.0,2.0,2.0,4.0,0,1,0.0,0.0,40.0,0.0,0
458,4,0.0,9.0,1.0,2.0,6.0,3.0,0,1,0.0,0.0,25.0,0.0,0
459,5,0.0,8.0,3.0,2.0,2.0,5.0,0,1,0.0,0.0,40.0,0.0,0
460,4,0.0,8.0,1.0,2.0,8.0,1.0,1,1,0.0,0.0,40.0,0.0,0
461,4,0.0,1.0,10.0,2.0,5.0,3.0,0,1,0.0,0.0,99.0,0.0,0
462,5,0.0,2.0,1.0,2.0,2.0,1.0,0,1,0.0,0.0,20.0,0.0,0
463,4,7.0,1.0,3.0,0.0,13.0,2.0,1,1,0.0,0.0,15.0,0.0,0
464,5,0.0,15.0,1.0,2.0,5.0,1.0,0,1,0.0,0.0,20.0,0.0,0
465,5,0.0,14.0,9.0,1.0,9.0,3.0,1,1,0.0,0.0,40.0,0.0,0
466,5,5.0,8.0,0.0,1.0,5.0,5.0,1,1,0.0,0.0,40.0,0.0,0
467,5,1.0,13.0,3.0,0.0,1.0,2.0,0,1,0.0,0.0,40.0,0.0,0
468,4,0.0,13.0,1.0,0.0,2.0,2.0,0,1,0.0,0.0,40.0,0.0,0
469,5,0.0,7.0,0.0,2.0,5.0,3.0,0,1,0.0,0.0,40.0,0.0,0
470,5,0.0,10.0,3.0,2.0,8.0,3.0,0,1,0.0,0.0,40.0,0.0,0
471,4,0.0,6.0,1.0,2.0,1.0,1.0,1,1,0.0,0.0,40.0,0.0,0
472,5,0.0,8.0,1.0,0.0,6.0,2.0,1,1,0.0,0.0,40.0,0.0,0
473,4,0.0,7.0,9.0,2.0,3.0,1.0,1,1,0.0,0.0,20.0,0.0,0
474,4,0.0,9.0,3.0,1.0,9.0,3.0,0,1,0.0,22.0,44.0,0.0,0
475,5,3.0,10.0,3.0,2.0,8.0,3.0,1,1,0.0,0.0,40.0,0.0,0
476,5,0.0,8.0,1.0,1.0,8.0,3.0,0,1,0.0,0.0,38.0,0.0,0
477,4,4.0,5.0,3.0,0.0,2.0,2.0,1,1,0.0,0.0,40.0,0.0,0
478,5,0.0,9.0,1.0,2.0,3.0,3.0,1,1,0.0,0.0,40.0,0.0,0
479,4,0.0,7.0,3.0,4.0,8.0,3.0,0,1,0.0,0.0,10.0,0.0,0
480,4,7.0,9.0,3.0,2.0,13.0,1.0,1,1,0.0,0.0,40.0,0.0,0
481,5,1.0,13.0,0.0,3.0,5.0,1.0,0,1,0.0,0.0,40.0,0.0,0
482,4,0.0,7.0,1.0,2.0,8.0,1.0,1,1,0.0,0.0,40.0,0.0,0
483,5,0.0,5.0,2.0,1.0,2.0,5.0,0,1,0.0,0.0,30.0,0.0,0
484,5,0.0,5.0,3.0,2.0,2.0,1.0,1,1,0.0,17.0,30.0,0.0,0
485,4,7.0,12.0,1.0,2.0,13.0,1.0,0,1,0.0,0.0,40.0,0.0,0
486,4,0.0,8.0,1.0,2.0,10.0,1.0,0,1,0.0,0.0,17.0,0.0,0
487,4,0.0,5.0,3.0,0.0,8.0,2.0,0,1,0.0,0.0,20.0,0.0,0
488,4,0.0,21.0,3.0,0.0,2.0,1.0,1,1,0.0,0.0,15.0,0.0,0
489,5,0.0,5.0,0.0,0.0,3.0,2.0,0,1,0.0,0.0,35.0,0.0,0
490,4,0.0,8.0,1.0,1.0,2.0,3.0,0,1,0.0,0.0,20.0,0.0,0
491,4,0.0,10.0,7.0,2.0,7.0,5.0,1,1,0.0,0.0,40.0,20.0,0
492,5,0.0,1.0,1.0,0.0,8.0,2.0,1,1,0.0,0.0,50.0,0.0,0
493,4,0.0,10.0,3.0,2.0,2.0,5.0,1,1,0.0,0.0,28.0,0.0,0
494,4,0.0,7.0,2.0,0.0,10.0,2.0,1,1,0.0,0.0,70.0,0.0,0
495,4,0.0,9.0,5.0,2.0,3.0,5.0,1,1,0.0,0.0,50.0,0.0,0
496,4,0.0,5.0,3.0,3.0,7.0,3.0,1,1,0.0,0.0,40.0,0.0,0
497,5,4.0,13.0,0.0,2.0,5.0,3.0,0,1,0.0,0.0,40.0,0.0,0
498,5,1.0,17.0,3.0,4.0,2.0,3.0,0,1,0.0,0.0,20.0,0.0,0
499,4,0.0,9.0,3.0,0.0,10.0,2.0,1,1,0.0,0.0,25.0,0.0,0
